"","fishery","species","management","MC","catchShare","illegalFishing","implementYear","recTime"
"523","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","SQ",1,"no_CS","illegal_fishing",2,1
"524","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","FMSY",1,"no_CS","illegal_fishing",2,1
"525","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","minRec",1,"no_CS","illegal_fishing",2,1
"526","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","econOpt",1,"no_CS","illegal_fishing",2,1
"527","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","close",1,"no_CS","illegal_fishing",2,1
"528","Swimming crabs, etc. nei single_stock","Swimming crabs, etc. nei","openA",1,"no_CS","illegal_fishing",2,NA
"529","Swordfish single_stock","Swordfish","SQ",1,"no_CS","illegal_fishing",2,NA
"530","Swordfish single_stock","Swordfish","FMSY",1,"no_CS","illegal_fishing",2,30
"531","Swordfish single_stock","Swordfish","minRec",1,"no_CS","illegal_fishing",2,20
"532","Swordfish single_stock","Swordfish","econOpt",1,"no_CS","illegal_fishing",2,NA
"533","Swordfish single_stock","Swordfish","close",1,"no_CS","illegal_fishing",2,20
"534","Swordfish single_stock","Swordfish","openA",1,"no_CS","illegal_fishing",2,NA
"535","Tilefishes nei single_stock","Tilefishes nei","SQ",1,"no_CS","illegal_fishing",2,50
"536","Tilefishes nei single_stock","Tilefishes nei","FMSY",1,"no_CS","illegal_fishing",2,2
"537","Tilefishes nei single_stock","Tilefishes nei","minRec",1,"no_CS","illegal_fishing",2,2
"538","Tilefishes nei single_stock","Tilefishes nei","econOpt",1,"no_CS","illegal_fishing",2,2
"539","Tilefishes nei single_stock","Tilefishes nei","close",1,"no_CS","illegal_fishing",2,2
"540","Tilefishes nei single_stock","Tilefishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"541","Trouts nei single_stock","Trouts nei","SQ",1,"no_CS","illegal_fishing",2,5
"542","Trouts nei single_stock","Trouts nei","FMSY",1,"no_CS","illegal_fishing",2,11
"543","Trouts nei single_stock","Trouts nei","minRec",1,"no_CS","illegal_fishing",2,4
"544","Trouts nei single_stock","Trouts nei","econOpt",1,"no_CS","illegal_fishing",2,5
"545","Trouts nei single_stock","Trouts nei","close",1,"no_CS","illegal_fishing",2,4
"546","Trouts nei single_stock","Trouts nei","openA",1,"no_CS","illegal_fishing",2,NA
"547","Turbans nei single_stock","Turbans nei","SQ",1,"no_CS","illegal_fishing",2,50
"548","Turbans nei single_stock","Turbans nei","FMSY",1,"no_CS","illegal_fishing",2,50
"549","Turbans nei single_stock","Turbans nei","minRec",1,"no_CS","illegal_fishing",2,50
"550","Turbans nei single_stock","Turbans nei","econOpt",1,"no_CS","illegal_fishing",2,2
"551","Turbans nei single_stock","Turbans nei","close",1,"no_CS","illegal_fishing",2,2
"552","Turbans nei single_stock","Turbans nei","openA",1,"no_CS","illegal_fishing",2,NA
"553","Whitebait smelt single_stock","Whitebait smelt","SQ",1,"no_CS","illegal_fishing",2,50
"554","Whitebait smelt single_stock","Whitebait smelt","FMSY",1,"no_CS","illegal_fishing",2,50
"555","Whitebait smelt single_stock","Whitebait smelt","minRec",1,"no_CS","illegal_fishing",2,50
"556","Whitebait smelt single_stock","Whitebait smelt","econOpt",1,"no_CS","illegal_fishing",2,50
"557","Whitebait smelt single_stock","Whitebait smelt","close",1,"no_CS","illegal_fishing",2,2
"558","Whitebait smelt single_stock","Whitebait smelt","openA",1,"no_CS","illegal_fishing",2,NA
"559","Yellowfin tuna single_stock","Yellowfin tuna","SQ",1,"no_CS","illegal_fishing",2,50
"560","Yellowfin tuna single_stock","Yellowfin tuna","FMSY",1,"no_CS","illegal_fishing",2,50
"561","Yellowfin tuna single_stock","Yellowfin tuna","minRec",1,"no_CS","illegal_fishing",2,50
"562","Yellowfin tuna single_stock","Yellowfin tuna","econOpt",1,"no_CS","illegal_fishing",2,50
"563","Yellowfin tuna single_stock","Yellowfin tuna","close",1,"no_CS","illegal_fishing",2,2
"564","Yellowfin tuna single_stock","Yellowfin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"565","Yesso scallop single_stock","Yesso scallop","SQ",1,"no_CS","illegal_fishing",2,NA
"566","Yesso scallop single_stock","Yesso scallop","FMSY",1,"no_CS","illegal_fishing",2,24
"567","Yesso scallop single_stock","Yesso scallop","minRec",1,"no_CS","illegal_fishing",2,8
"568","Yesso scallop single_stock","Yesso scallop","econOpt",1,"no_CS","illegal_fishing",2,9
"569","Yesso scallop single_stock","Yesso scallop","close",1,"no_CS","illegal_fishing",2,8
"570","Yesso scallop single_stock","Yesso scallop","openA",1,"no_CS","illegal_fishing",2,NA
