"","fishery","species","management","MC","catchShare","illegalFishing","implementYear","recTime"
"526","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,11
"527","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,10
"528","Japanese seabream sea_of_japan_west_east_china_sea_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"529","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"530","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,11
"531","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,4
"532","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,5
"533","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,4
"534","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"535","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"536","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,11
"537","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,4
"538","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,5
"539","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,4
"540","Japanese seabream seto_inland_sea_central_west_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"541","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","SQ",1,"no_CS","illegal_fishing",2,NA
"542","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","FMSY",1,"no_CS","illegal_fishing",2,2
"543","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","minRec",1,"no_CS","illegal_fishing",2,2
"544","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","econOpt",1,"no_CS","illegal_fishing",2,2
"545","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","close",1,"no_CS","illegal_fishing",2,2
"546","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","openA",1,"no_CS","illegal_fishing",2,NA
"547","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","SQ",1,"CS","illegal_fishing",2,NA
"548","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","FMSY",1,"CS","illegal_fishing",2,2
"549","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","minRec",1,"CS","illegal_fishing",2,2
"550","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","econOpt",1,"CS","illegal_fishing",2,2
"551","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","close",1,"CS","illegal_fishing",2,2
"552","Japanese seabream seto_inland_sea_east_stock","Japanese seabream","openA",1,"CS","illegal_fishing",2,NA
"553","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","SQ",1,"no_CS","illegal_fishing",2,50
"554","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","FMSY",1,"no_CS","illegal_fishing",2,50
"555","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","minRec",1,"no_CS","illegal_fishing",2,50
"556","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","econOpt",1,"no_CS","illegal_fishing",2,50
"557","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","close",1,"no_CS","illegal_fishing",2,2
"558","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"559","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","SQ",1,"CS","illegal_fishing",2,50
"560","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","FMSY",1,"CS","illegal_fishing",2,50
"561","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","minRec",1,"CS","illegal_fishing",2,50
"562","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","econOpt",1,"CS","illegal_fishing",2,50
"563","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","close",1,"CS","illegal_fishing",2,2
"564","Japanese Spanish mackerel east_china_sea_stock","Japanese Spanish mackerel","openA",1,"CS","illegal_fishing",2,NA
"565","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","SQ",1,"no_CS","illegal_fishing",2,NA
"566","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","FMSY",1,"no_CS","illegal_fishing",2,9
"567","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","minRec",1,"no_CS","illegal_fishing",2,4
"568","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","econOpt",1,"no_CS","illegal_fishing",2,4
"569","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","close",1,"no_CS","illegal_fishing",2,4
"570","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","openA",1,"no_CS","illegal_fishing",2,NA
"571","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","SQ",1,"CS","illegal_fishing",2,NA
"572","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","FMSY",1,"CS","illegal_fishing",2,9
"573","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","minRec",1,"CS","illegal_fishing",2,4
"574","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","econOpt",1,"CS","illegal_fishing",2,4
"575","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","close",1,"CS","illegal_fishing",2,4
"576","Japanese Spanish mackerel seto_inland_sea_stock","Japanese Spanish mackerel","openA",1,"CS","illegal_fishing",2,NA
"577","Japanese spiny lobster single_stock","Japanese spiny lobster","SQ",1,"no_CS","illegal_fishing",2,NA
"578","Japanese spiny lobster single_stock","Japanese spiny lobster","FMSY",1,"no_CS","illegal_fishing",2,33
"579","Japanese spiny lobster single_stock","Japanese spiny lobster","minRec",1,"no_CS","illegal_fishing",2,11
"580","Japanese spiny lobster single_stock","Japanese spiny lobster","econOpt",1,"no_CS","illegal_fishing",2,12
"581","Japanese spiny lobster single_stock","Japanese spiny lobster","close",1,"no_CS","illegal_fishing",2,11
"582","Japanese spiny lobster single_stock","Japanese spiny lobster","openA",1,"no_CS","illegal_fishing",2,NA
"583","Japanese spiny lobster single_stock","Japanese spiny lobster","SQ",1,"CS","illegal_fishing",2,NA
"584","Japanese spiny lobster single_stock","Japanese spiny lobster","FMSY",1,"CS","illegal_fishing",2,33
"585","Japanese spiny lobster single_stock","Japanese spiny lobster","minRec",1,"CS","illegal_fishing",2,11
"586","Japanese spiny lobster single_stock","Japanese spiny lobster","econOpt",1,"CS","illegal_fishing",2,12
"587","Japanese spiny lobster single_stock","Japanese spiny lobster","close",1,"CS","illegal_fishing",2,11
"588","Japanese spiny lobster single_stock","Japanese spiny lobster","openA",1,"CS","illegal_fishing",2,NA
"589","Largehead hairtail single_stock","Largehead hairtail","SQ",1,"no_CS","illegal_fishing",2,10
"590","Largehead hairtail single_stock","Largehead hairtail","FMSY",1,"no_CS","illegal_fishing",2,19
"591","Largehead hairtail single_stock","Largehead hairtail","minRec",1,"no_CS","illegal_fishing",2,6
"592","Largehead hairtail single_stock","Largehead hairtail","econOpt",1,"no_CS","illegal_fishing",2,7
"593","Largehead hairtail single_stock","Largehead hairtail","close",1,"no_CS","illegal_fishing",2,6
"594","Largehead hairtail single_stock","Largehead hairtail","openA",1,"no_CS","illegal_fishing",2,NA
"595","Largehead hairtail single_stock","Largehead hairtail","SQ",1,"CS","illegal_fishing",2,10
"596","Largehead hairtail single_stock","Largehead hairtail","FMSY",1,"CS","illegal_fishing",2,19
"597","Largehead hairtail single_stock","Largehead hairtail","minRec",1,"CS","illegal_fishing",2,6
"598","Largehead hairtail single_stock","Largehead hairtail","econOpt",1,"CS","illegal_fishing",2,7
"599","Largehead hairtail single_stock","Largehead hairtail","close",1,"CS","illegal_fishing",2,6
"600","Largehead hairtail single_stock","Largehead hairtail","openA",1,"CS","illegal_fishing",2,NA
"601","Lizardfishes nei single_stock","Lizardfishes nei","SQ",1,"no_CS","illegal_fishing",2,36
"602","Lizardfishes nei single_stock","Lizardfishes nei","FMSY",1,"no_CS","illegal_fishing",2,34
"603","Lizardfishes nei single_stock","Lizardfishes nei","minRec",1,"no_CS","illegal_fishing",2,11
"604","Lizardfishes nei single_stock","Lizardfishes nei","econOpt",1,"no_CS","illegal_fishing",2,12
"605","Lizardfishes nei single_stock","Lizardfishes nei","close",1,"no_CS","illegal_fishing",2,11
"606","Lizardfishes nei single_stock","Lizardfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"607","Lizardfishes nei single_stock","Lizardfishes nei","SQ",1,"CS","illegal_fishing",2,36
"608","Lizardfishes nei single_stock","Lizardfishes nei","FMSY",1,"CS","illegal_fishing",2,34
"609","Lizardfishes nei single_stock","Lizardfishes nei","minRec",1,"CS","illegal_fishing",2,11
"610","Lizardfishes nei single_stock","Lizardfishes nei","econOpt",1,"CS","illegal_fishing",2,12
"611","Lizardfishes nei single_stock","Lizardfishes nei","close",1,"CS","illegal_fishing",2,11
"612","Lizardfishes nei single_stock","Lizardfishes nei","openA",1,"CS","illegal_fishing",2,NA
"613","Mackerels nei pacific_stock","Mackerels nei","SQ",1,"no_CS","illegal_fishing",2,NA
"614","Mackerels nei pacific_stock","Mackerels nei","FMSY",1,"no_CS","illegal_fishing",2,42
"615","Mackerels nei pacific_stock","Mackerels nei","minRec",1,"no_CS","illegal_fishing",2,15
"616","Mackerels nei pacific_stock","Mackerels nei","econOpt",1,"no_CS","illegal_fishing",2,16
"617","Mackerels nei pacific_stock","Mackerels nei","close",1,"no_CS","illegal_fishing",2,15
"618","Mackerels nei pacific_stock","Mackerels nei","openA",1,"no_CS","illegal_fishing",2,NA
"619","Mackerels nei pacific_stock","Mackerels nei","SQ",1,"CS","illegal_fishing",2,NA
"620","Mackerels nei pacific_stock","Mackerels nei","FMSY",1,"CS","illegal_fishing",2,42
"621","Mackerels nei pacific_stock","Mackerels nei","minRec",1,"CS","illegal_fishing",2,15
"622","Mackerels nei pacific_stock","Mackerels nei","econOpt",1,"CS","illegal_fishing",2,16
"623","Mackerels nei pacific_stock","Mackerels nei","close",1,"CS","illegal_fishing",2,15
"624","Mackerels nei pacific_stock","Mackerels nei","openA",1,"CS","illegal_fishing",2,NA
"625","Mackerels nei tsushima_current_stock","Mackerels nei","SQ",1,"no_CS","illegal_fishing",2,NA
"626","Mackerels nei tsushima_current_stock","Mackerels nei","FMSY",1,"no_CS","illegal_fishing",2,NA
"627","Mackerels nei tsushima_current_stock","Mackerels nei","minRec",1,"no_CS","illegal_fishing",2,19
"628","Mackerels nei tsushima_current_stock","Mackerels nei","econOpt",1,"no_CS","illegal_fishing",2,20
"629","Mackerels nei tsushima_current_stock","Mackerels nei","close",1,"no_CS","illegal_fishing",2,19
"630","Mackerels nei tsushima_current_stock","Mackerels nei","openA",1,"no_CS","illegal_fishing",2,NA
"631","Mackerels nei tsushima_current_stock","Mackerels nei","SQ",1,"CS","illegal_fishing",2,NA
"632","Mackerels nei tsushima_current_stock","Mackerels nei","FMSY",1,"CS","illegal_fishing",2,NA
"633","Mackerels nei tsushima_current_stock","Mackerels nei","minRec",1,"CS","illegal_fishing",2,19
"634","Mackerels nei tsushima_current_stock","Mackerels nei","econOpt",1,"CS","illegal_fishing",2,20
"635","Mackerels nei tsushima_current_stock","Mackerels nei","close",1,"CS","illegal_fishing",2,19
"636","Mackerels nei tsushima_current_stock","Mackerels nei","openA",1,"CS","illegal_fishing",2,NA
"637","Neon flying squid single_stock","Neon flying squid","SQ",1,"no_CS","illegal_fishing",2,1
"638","Neon flying squid single_stock","Neon flying squid","FMSY",1,"no_CS","illegal_fishing",2,50
"639","Neon flying squid single_stock","Neon flying squid","minRec",1,"no_CS","illegal_fishing",2,50
"640","Neon flying squid single_stock","Neon flying squid","econOpt",1,"no_CS","illegal_fishing",2,1
"641","Neon flying squid single_stock","Neon flying squid","close",1,"no_CS","illegal_fishing",2,1
"642","Neon flying squid single_stock","Neon flying squid","openA",1,"no_CS","illegal_fishing",2,NA
"643","Neon flying squid single_stock","Neon flying squid","SQ",1,"CS","illegal_fishing",2,1
"644","Neon flying squid single_stock","Neon flying squid","FMSY",1,"CS","illegal_fishing",2,50
"645","Neon flying squid single_stock","Neon flying squid","minRec",1,"CS","illegal_fishing",2,50
"646","Neon flying squid single_stock","Neon flying squid","econOpt",1,"CS","illegal_fishing",2,1
"647","Neon flying squid single_stock","Neon flying squid","close",1,"CS","illegal_fishing",2,1
"648","Neon flying squid single_stock","Neon flying squid","openA",1,"CS","illegal_fishing",2,NA
"649","Octopuses nei single_stock","Octopuses nei","SQ",1,"no_CS","illegal_fishing",2,1
"650","Octopuses nei single_stock","Octopuses nei","FMSY",1,"no_CS","illegal_fishing",2,50
"651","Octopuses nei single_stock","Octopuses nei","minRec",1,"no_CS","illegal_fishing",2,50
"652","Octopuses nei single_stock","Octopuses nei","econOpt",1,"no_CS","illegal_fishing",2,50
"653","Octopuses nei single_stock","Octopuses nei","close",1,"no_CS","illegal_fishing",2,1
"654","Octopuses nei single_stock","Octopuses nei","openA",1,"no_CS","illegal_fishing",2,NA
"655","Octopuses nei single_stock","Octopuses nei","SQ",1,"CS","illegal_fishing",2,1
"656","Octopuses nei single_stock","Octopuses nei","FMSY",1,"CS","illegal_fishing",2,50
"657","Octopuses nei single_stock","Octopuses nei","minRec",1,"CS","illegal_fishing",2,50
"658","Octopuses nei single_stock","Octopuses nei","econOpt",1,"CS","illegal_fishing",2,50
"659","Octopuses nei single_stock","Octopuses nei","close",1,"CS","illegal_fishing",2,1
"660","Octopuses nei single_stock","Octopuses nei","openA",1,"CS","illegal_fishing",2,NA
"661","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","SQ",1,"no_CS","illegal_fishing",2,17
"662","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","FMSY",1,"no_CS","illegal_fishing",2,39
"663","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","minRec",1,"no_CS","illegal_fishing",2,13
"664","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","econOpt",1,"no_CS","illegal_fishing",2,15
"665","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","close",1,"no_CS","illegal_fishing",2,13
"666","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","openA",1,"no_CS","illegal_fishing",2,19
"667","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","SQ",1,"CS","illegal_fishing",2,17
"668","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","FMSY",1,"CS","illegal_fishing",2,39
"669","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","minRec",1,"CS","illegal_fishing",2,13
"670","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","econOpt",1,"CS","illegal_fishing",2,15
"671","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","close",1,"CS","illegal_fishing",2,13
"672","Okhotsk atka mackerel hokkaido_north","Okhotsk atka mackerel","openA",1,"CS","illegal_fishing",2,NA
"673","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"674","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","FMSY",1,"no_CS","illegal_fishing",2,2
"675","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","minRec",1,"no_CS","illegal_fishing",2,2
"676","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","econOpt",1,"no_CS","illegal_fishing",2,NA
"677","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","close",1,"no_CS","illegal_fishing",2,2
"678","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"679","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","SQ",1,"CS","illegal_fishing",2,NA
"680","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","FMSY",1,"CS","illegal_fishing",2,2
"681","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","minRec",1,"CS","illegal_fishing",2,2
"682","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","econOpt",1,"CS","illegal_fishing",2,NA
"683","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","close",1,"CS","illegal_fishing",2,2
"684","Pacific bluefin tuna single_stock_exc_sbf_inc_sml","Pacific bluefin tuna","openA",1,"CS","illegal_fishing",2,NA
"685","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","SQ",1,"no_CS","illegal_fishing",2,NA
"686","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","FMSY",1,"no_CS","illegal_fishing",2,18
"687","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","minRec",1,"no_CS","illegal_fishing",2,9
"688","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","econOpt",1,"no_CS","illegal_fishing",2,17
"689","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","close",1,"no_CS","illegal_fishing",2,9
"690","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","openA",1,"no_CS","illegal_fishing",2,NA
"691","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","SQ",1,"CS","illegal_fishing",2,NA
"692","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","FMSY",1,"CS","illegal_fishing",2,18
"693","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","minRec",1,"CS","illegal_fishing",2,9
"694","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","econOpt",1,"CS","illegal_fishing",2,17
"695","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","close",1,"CS","illegal_fishing",2,9
"696","Pacific bluefin tuna single_stock_inc_sbf_exc_sml","Pacific bluefin tuna","openA",1,"CS","illegal_fishing",2,NA
"697","Pacific cod hokkaido","Pacific cod","SQ",1,"no_CS","illegal_fishing",2,NA
"698","Pacific cod hokkaido","Pacific cod","FMSY",1,"no_CS","illegal_fishing",2,41
"699","Pacific cod hokkaido","Pacific cod","minRec",1,"no_CS","illegal_fishing",2,14
"700","Pacific cod hokkaido","Pacific cod","econOpt",1,"no_CS","illegal_fishing",2,15
"701","Pacific cod hokkaido","Pacific cod","close",1,"no_CS","illegal_fishing",2,14
"702","Pacific cod hokkaido","Pacific cod","openA",1,"no_CS","illegal_fishing",2,NA
"703","Pacific cod hokkaido","Pacific cod","SQ",1,"CS","illegal_fishing",2,NA
"704","Pacific cod hokkaido","Pacific cod","FMSY",1,"CS","illegal_fishing",2,41
"705","Pacific cod hokkaido","Pacific cod","minRec",1,"CS","illegal_fishing",2,14
"706","Pacific cod hokkaido","Pacific cod","econOpt",1,"CS","illegal_fishing",2,15
"707","Pacific cod hokkaido","Pacific cod","close",1,"CS","illegal_fishing",2,14
"708","Pacific cod hokkaido","Pacific cod","openA",1,"CS","illegal_fishing",2,NA
"709","Pacific cod sea_of_japan_stock","Pacific cod","SQ",1,"no_CS","illegal_fishing",2,NA
"710","Pacific cod sea_of_japan_stock","Pacific cod","FMSY",1,"no_CS","illegal_fishing",2,NA
"711","Pacific cod sea_of_japan_stock","Pacific cod","minRec",1,"no_CS","illegal_fishing",2,19
"712","Pacific cod sea_of_japan_stock","Pacific cod","econOpt",1,"no_CS","illegal_fishing",2,20
"713","Pacific cod sea_of_japan_stock","Pacific cod","close",1,"no_CS","illegal_fishing",2,19
"714","Pacific cod sea_of_japan_stock","Pacific cod","openA",1,"no_CS","illegal_fishing",2,NA
"715","Pacific cod sea_of_japan_stock","Pacific cod","SQ",1,"CS","illegal_fishing",2,NA
"716","Pacific cod sea_of_japan_stock","Pacific cod","FMSY",1,"CS","illegal_fishing",2,NA
"717","Pacific cod sea_of_japan_stock","Pacific cod","minRec",1,"CS","illegal_fishing",2,19
"718","Pacific cod sea_of_japan_stock","Pacific cod","econOpt",1,"CS","illegal_fishing",2,20
"719","Pacific cod sea_of_japan_stock","Pacific cod","close",1,"CS","illegal_fishing",2,19
"720","Pacific cod sea_of_japan_stock","Pacific cod","openA",1,"CS","illegal_fishing",2,NA
"721","Pacific herring single_stock","Pacific herring","SQ",1,"no_CS","illegal_fishing",2,16
"722","Pacific herring single_stock","Pacific herring","FMSY",1,"no_CS","illegal_fishing",2,31
"723","Pacific herring single_stock","Pacific herring","minRec",1,"no_CS","illegal_fishing",2,10
"724","Pacific herring single_stock","Pacific herring","econOpt",1,"no_CS","illegal_fishing",2,11
"725","Pacific herring single_stock","Pacific herring","close",1,"no_CS","illegal_fishing",2,10
"726","Pacific herring single_stock","Pacific herring","openA",1,"no_CS","illegal_fishing",2,NA
"727","Pacific herring single_stock","Pacific herring","SQ",1,"CS","illegal_fishing",2,16
"728","Pacific herring single_stock","Pacific herring","FMSY",1,"CS","illegal_fishing",2,31
"729","Pacific herring single_stock","Pacific herring","minRec",1,"CS","illegal_fishing",2,10
"730","Pacific herring single_stock","Pacific herring","econOpt",1,"CS","illegal_fishing",2,11
"731","Pacific herring single_stock","Pacific herring","close",1,"CS","illegal_fishing",2,10
"732","Pacific herring single_stock","Pacific herring","openA",1,"CS","illegal_fishing",2,NA
"733","Pacific ocean perch single_stock","Pacific ocean perch","SQ",1,"no_CS","illegal_fishing",2,5
"734","Pacific ocean perch single_stock","Pacific ocean perch","FMSY",1,"no_CS","illegal_fishing",2,14
"735","Pacific ocean perch single_stock","Pacific ocean perch","minRec",1,"no_CS","illegal_fishing",2,5
"736","Pacific ocean perch single_stock","Pacific ocean perch","econOpt",1,"no_CS","illegal_fishing",2,6
"737","Pacific ocean perch single_stock","Pacific ocean perch","close",1,"no_CS","illegal_fishing",2,5
"738","Pacific ocean perch single_stock","Pacific ocean perch","openA",1,"no_CS","illegal_fishing",2,NA
"739","Pacific ocean perch single_stock","Pacific ocean perch","SQ",1,"CS","illegal_fishing",2,5
"740","Pacific ocean perch single_stock","Pacific ocean perch","FMSY",1,"CS","illegal_fishing",2,14
"741","Pacific ocean perch single_stock","Pacific ocean perch","minRec",1,"CS","illegal_fishing",2,5
"742","Pacific ocean perch single_stock","Pacific ocean perch","econOpt",1,"CS","illegal_fishing",2,6
"743","Pacific ocean perch single_stock","Pacific ocean perch","close",1,"CS","illegal_fishing",2,5
"744","Pacific ocean perch single_stock","Pacific ocean perch","openA",1,"CS","illegal_fishing",2,NA
"745","Pacific salmons nei single_stock","Pacific salmons nei","SQ",1,"no_CS","illegal_fishing",2,50
"746","Pacific salmons nei single_stock","Pacific salmons nei","FMSY",1,"no_CS","illegal_fishing",2,50
"747","Pacific salmons nei single_stock","Pacific salmons nei","minRec",1,"no_CS","illegal_fishing",2,50
"748","Pacific salmons nei single_stock","Pacific salmons nei","econOpt",1,"no_CS","illegal_fishing",2,50
"749","Pacific salmons nei single_stock","Pacific salmons nei","close",1,"no_CS","illegal_fishing",2,2
"750","Pacific salmons nei single_stock","Pacific salmons nei","openA",1,"no_CS","illegal_fishing",2,NA
"751","Pacific salmons nei single_stock","Pacific salmons nei","SQ",1,"CS","illegal_fishing",2,50
"752","Pacific salmons nei single_stock","Pacific salmons nei","FMSY",1,"CS","illegal_fishing",2,50
"753","Pacific salmons nei single_stock","Pacific salmons nei","minRec",1,"CS","illegal_fishing",2,50
"754","Pacific salmons nei single_stock","Pacific salmons nei","econOpt",1,"CS","illegal_fishing",2,50
"755","Pacific salmons nei single_stock","Pacific salmons nei","close",1,"CS","illegal_fishing",2,2
"756","Pacific salmons nei single_stock","Pacific salmons nei","openA",1,"CS","illegal_fishing",2,NA
"757","Pacific saury single_stock","Pacific saury","SQ",1,"no_CS","illegal_fishing",2,NA
"758","Pacific saury single_stock","Pacific saury","FMSY",1,"no_CS","illegal_fishing",2,35
"759","Pacific saury single_stock","Pacific saury","minRec",1,"no_CS","illegal_fishing",2,16
"760","Pacific saury single_stock","Pacific saury","econOpt",1,"no_CS","illegal_fishing",2,23
"761","Pacific saury single_stock","Pacific saury","close",1,"no_CS","illegal_fishing",2,16
"762","Pacific saury single_stock","Pacific saury","openA",1,"no_CS","illegal_fishing",2,NA
"763","Pacific saury single_stock","Pacific saury","SQ",1,"CS","illegal_fishing",2,NA
"764","Pacific saury single_stock","Pacific saury","FMSY",1,"CS","illegal_fishing",2,35
"765","Pacific saury single_stock","Pacific saury","minRec",1,"CS","illegal_fishing",2,16
"766","Pacific saury single_stock","Pacific saury","econOpt",1,"CS","illegal_fishing",2,23
"767","Pacific saury single_stock","Pacific saury","close",1,"CS","illegal_fishing",2,16
"768","Pacific saury single_stock","Pacific saury","openA",1,"CS","illegal_fishing",2,NA
"769","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","SQ",1,"no_CS","illegal_fishing",2,NA
"770","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","FMSY",1,"no_CS","illegal_fishing",2,16
"771","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","minRec",1,"no_CS","illegal_fishing",2,5
"772","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","econOpt",1,"no_CS","illegal_fishing",2,6
"773","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","close",1,"no_CS","illegal_fishing",2,5
"774","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","openA",1,"no_CS","illegal_fishing",2,NA
"775","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","SQ",1,"CS","illegal_fishing",2,NA
"776","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","FMSY",1,"CS","illegal_fishing",2,16
"777","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","minRec",1,"CS","illegal_fishing",2,5
"778","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","econOpt",1,"CS","illegal_fishing",2,6
"779","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","close",1,"CS","illegal_fishing",2,5
"780","Pufferfishes nei ise_mikawa_bay_stock","Pufferfishes nei","openA",1,"CS","illegal_fishing",2,NA
"781","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","SQ",1,"no_CS","illegal_fishing",2,NA
"782","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","FMSY",1,"no_CS","illegal_fishing",2,17
"783","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","minRec",1,"no_CS","illegal_fishing",2,6
"784","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","econOpt",1,"no_CS","illegal_fishing",2,7
"785","Pufferfishes nei sea_of_japan_east_china_sea_seto_inland_sea_stock","Pufferfishes nei","close",1,"no_CS","illegal_fishing",2,6
