"","EngName","year","stock","production_vol_t"
"471","Bastard halibut",1997,"seto_inland_sea_stock",1193
"472","Bastard halibut",1998,"pacific_central_stock",651
"473","Bastard halibut",1998,"pacific_north_stock",2280
"474","Bastard halibut",1998,"sea_of_japan_north_central_stock",2025
"475","Bastard halibut",1998,"sea_of_japan_west_east_china_sea_stock",1435
"476","Bastard halibut",1998,"seto_inland_sea_stock",1225
"477","Bastard halibut",1999,"pacific_central_stock",532
"478","Bastard halibut",1999,"pacific_north_stock",2373
"479","Bastard halibut",1999,"sea_of_japan_north_central_stock",1783
"480","Bastard halibut",1999,"sea_of_japan_west_east_china_sea_stock",1187
"481","Bastard halibut",1999,"seto_inland_sea_stock",1325
"482","Bastard halibut",2000,"pacific_central_stock",510
"483","Bastard halibut",2000,"pacific_north_stock",2300
"484","Bastard halibut",2000,"sea_of_japan_north_central_stock",2383
"485","Bastard halibut",2000,"sea_of_japan_west_east_china_sea_stock",1133
"486","Bastard halibut",2000,"seto_inland_sea_stock",1245
"487","Bastard halibut",2001,"pacific_central_stock",500
"488","Bastard halibut",2001,"pacific_north_stock",1930
"489","Bastard halibut",2001,"sea_of_japan_north_central_stock",1989
"490","Bastard halibut",2001,"sea_of_japan_west_east_china_sea_stock",1065.25
"491","Bastard halibut",2001,"seto_inland_sea_stock",1246
"492","Bastard halibut",2002,"pacific_central_stock",564
"493","Bastard halibut",2002,"pacific_north_stock",1970
"494","Bastard halibut",2002,"sea_of_japan_north_central_stock",1856
"495","Bastard halibut",2002,"sea_of_japan_west_east_china_sea_stock",1070.25
"496","Bastard halibut",2002,"seto_inland_sea_stock",1218
"497","Bastard halibut",2003,"pacific_central_stock",587
"498","Bastard halibut",2003,"pacific_north_stock",1740
"499","Bastard halibut",2003,"sea_of_japan_north_central_stock",1843
"500","Bastard halibut",2003,"sea_of_japan_west_east_china_sea_stock",1163
"501","Bastard halibut",2003,"seto_inland_sea_stock",1113
"502","Bastard halibut",2004,"pacific_central_stock",573
"503","Bastard halibut",2004,"pacific_north_stock",1485
"504","Bastard halibut",2004,"sea_of_japan_north_central_stock",1554
"505","Bastard halibut",2004,"sea_of_japan_west_east_china_sea_stock",1161
"506","Bastard halibut",2004,"seto_inland_sea_stock",1141
"507","Bastard halibut",2005,"pacific_central_stock",561
"508","Bastard halibut",2005,"pacific_north_stock",1652
"509","Bastard halibut",2005,"sea_of_japan_north_central_stock",1663
"510","Bastard halibut",2005,"sea_of_japan_west_east_china_sea_stock",1100
"511","Bastard halibut",2005,"seto_inland_sea_stock",1119
"512","Bastard halibut",2006,"pacific_central_stock",640
"513","Bastard halibut",2006,"pacific_north_stock",2098
"514","Bastard halibut",2006,"sea_of_japan_north_central_stock",2120
"515","Bastard halibut",2006,"sea_of_japan_west_east_china_sea_stock",1361
"516","Bastard halibut",2006,"seto_inland_sea_stock",1171
"517","Bastard halibut",2007,"pacific_central_stock",663
"518","Bastard halibut",2007,"pacific_north_stock",2629
"519","Bastard halibut",2007,"sea_of_japan_north_central_stock",2468
"520","Bastard halibut",2007,"sea_of_japan_west_east_china_sea_stock",1320
"521","Bastard halibut",2007,"seto_inland_sea_stock",1056
"522","Bastard halibut",2008,"pacific_central_stock",598
"523","Bastard halibut",2008,"pacific_north_stock",2243
"524","Bastard halibut",2008,"sea_of_japan_north_central_stock",2235
"525","Bastard halibut",2008,"sea_of_japan_west_east_china_sea_stock",1263
"526","Bastard halibut",2008,"seto_inland_sea_stock",1162
"527","Bastard halibut",2009,"pacific_central_stock",749
"528","Bastard halibut",2009,"pacific_north_stock",2366
"529","Bastard halibut",2009,"sea_of_japan_north_central_stock",1865
"530","Bastard halibut",2009,"sea_of_japan_west_east_china_sea_stock",1180
"531","Bastard halibut",2009,"seto_inland_sea_stock",1057
"532","Bastard halibut",2010,"pacific_central_stock",665
"533","Bastard halibut",2010,"pacific_north_stock",2508
"534","Bastard halibut",2010,"sea_of_japan_north_central_stock",2339
"535","Bastard halibut",2010,"sea_of_japan_west_east_china_sea_stock",1153
"536","Bastard halibut",2010,"seto_inland_sea_stock",1038
"537","Bastard halibut",2011,"pacific_central_stock",704
"538","Bastard halibut",2011,"pacific_north_stock",2013
"539","Bastard halibut",2011,"sea_of_japan_north_central_stock",1826
"540","Bastard halibut",2011,"sea_of_japan_west_east_china_sea_stock",1096
"541","Bastard halibut",2011,"seto_inland_sea_stock",1016
"542","Bastard halibut",2012,"pacific_central_stock",816
"543","Bastard halibut",2012,"pacific_north_stock",1690
"544","Bastard halibut",2012,"sea_of_japan_north_central_stock",1438
"545","Bastard halibut",2012,"sea_of_japan_west_east_china_sea_stock",1154
"546","Bastard halibut",2012,"seto_inland_sea_stock",957
"547","Bastard halibut",2013,"pacific_central_stock",908
"548","Bastard halibut",2013,"pacific_north_stock",2838
"549","Bastard halibut",2013,"sea_of_japan_north_central_stock",1817
"550","Bastard halibut",2013,"sea_of_japan_west_east_china_sea_stock",1064
"551","Bastard halibut",2013,"seto_inland_sea_stock",883
"552","Bastard halibut",2014,"pacific_central_stock",958
"553","Bastard halibut",2014,"pacific_north_stock",3017
"554","Bastard halibut",2014,"sea_of_japan_north_central_stock",1830
"555","Bastard halibut",2014,"sea_of_japan_west_east_china_sea_stock",1002
"556","Bastard halibut",2014,"seto_inland_sea_stock",840
"557","Bastard halibut",2015,"pacific_central_stock",1003
"558","Bastard halibut",2015,"pacific_north_stock",3275
"559","Bastard halibut",2015,"sea_of_japan_north_central_stock",1852
"560","Bastard halibut",2015,"sea_of_japan_west_east_china_sea_stock",1043
"561","Bastard halibut",2015,"seto_inland_sea_stock",735
"562","Bigeye tuna",1962,"single_stock",105019.5
"563","Bigeye tuna",1963,"single_stock",107173
"564","Bigeye tuna",1964,"single_stock",110401.25
"565","Bigeye tuna",1965,"single_stock",110488
"566","Bigeye tuna",1966,"single_stock",105711
"567","Bigeye tuna",1967,"single_stock",105928
"568","Bigeye tuna",1968,"single_stock",96120
"569","Bigeye tuna",1969,"single_stock",100047
"570","Bigeye tuna",1970,"single_stock",92342
"571","Bigeye tuna",1971,"single_stock",89489
"572","Bigeye tuna",1972,"single_stock",98257
"573","Bigeye tuna",1973,"single_stock",101247
"574","Bigeye tuna",1974,"single_stock",101755
"575","Bigeye tuna",1975,"single_stock",113445
"576","Bigeye tuna",1976,"single_stock",114775
"577","Bigeye tuna",1977,"single_stock",128333
"578","Bigeye tuna",1978,"single_stock",127666
"579","Bigeye tuna",1979,"single_stock",130466
"580","Bigeye tuna",1980,"single_stock",123168
"581","Bigeye tuna",1981,"single_stock",110514
"582","Bigeye tuna",1982,"single_stock",131770
"583","Bigeye tuna",1983,"single_stock",139164
"584","Bigeye tuna",1984,"single_stock",131425.25
"585","Bigeye tuna",1985,"single_stock",148940
"586","Bigeye tuna",1986,"single_stock",157806
"587","Bigeye tuna",1987,"single_stock",140985
"588","Bigeye tuna",1988,"single_stock",135856
"589","Bigeye tuna",1989,"single_stock",117263.25
"590","Bigeye tuna",1990,"single_stock",122148
"591","Bigeye tuna",1991,"single_stock",124501
"592","Bigeye tuna",1992,"single_stock",143560
"593","Bigeye tuna",1993,"single_stock",139507
"594","Bigeye tuna",1994,"single_stock",125696
"595","Bigeye tuna",1995,"single_stock",116233
"596","Bigeye tuna",1996,"single_stock",101589
"597","Bigeye tuna",1997,"single_stock",107836.25
"598","Bigeye tuna",1998,"single_stock",98893.25
"599","Bigeye tuna",1999,"single_stock",98599.5
"600","Bigeye tuna",2000,"single_stock",87053
"601","Bigeye tuna",2001,"single_stock",90083
"602","Bigeye tuna",2002,"single_stock",90100.25
"603","Bigeye tuna",2003,"single_stock",82796.25
"604","Bigeye tuna",2004,"single_stock",79940.25
"605","Bigeye tuna",2005,"single_stock",71665.25
"606","Bigeye tuna",2006,"single_stock",70744.5
"607","Bigeye tuna",2007,"single_stock",77608.25
"608","Bigeye tuna",2008,"single_stock",62316
"609","Bigeye tuna",2009,"single_stock",56207
"610","Bigeye tuna",2010,"single_stock",54422
"611","Bigeye tuna",2011,"single_stock",53460
"612","Bigeye tuna",2012,"single_stock",53999
"613","Bigeye tuna",2013,"single_stock",51014
"614","Bigeye tuna",2014,"single_stock",54212
"615","Bigeye tuna",2015,"single_stock",52527.25
"616","Blackhead seabream, Goldlined seabream",1962,"single_stock",3558.5
"617","Blackhead seabream, Goldlined seabream",1963,"single_stock",3646.75
"618","Blackhead seabream, Goldlined seabream",1964,"single_stock",2805.75
"619","Blackhead seabream, Goldlined seabream",1965,"single_stock",4092.5
"620","Blackhead seabream, Goldlined seabream",1966,"single_stock",4216.5
"621","Blackhead seabream, Goldlined seabream",1967,"single_stock",3957.25
"622","Blackhead seabream, Goldlined seabream",1968,"single_stock",4045
"623","Blackhead seabream, Goldlined seabream",1969,"single_stock",3664
"624","Blackhead seabream, Goldlined seabream",1970,"single_stock",3729
"625","Blackhead seabream, Goldlined seabream",1971,"single_stock",3877
"626","Blackhead seabream, Goldlined seabream",1972,"single_stock",3842
"627","Blackhead seabream, Goldlined seabream",1973,"single_stock",3597
"628","Blackhead seabream, Goldlined seabream",1974,"single_stock",3804
"629","Blackhead seabream, Goldlined seabream",1975,"single_stock",5437
"630","Blackhead seabream, Goldlined seabream",1976,"single_stock",4740
"631","Blackhead seabream, Goldlined seabream",1977,"single_stock",4795
"632","Blackhead seabream, Goldlined seabream",1978,"single_stock",4602
"633","Blackhead seabream, Goldlined seabream",1979,"single_stock",4323
"634","Blackhead seabream, Goldlined seabream",1980,"single_stock",4532
"635","Blackhead seabream, Goldlined seabream",1981,"single_stock",4297.25
"636","Blackhead seabream, Goldlined seabream",1982,"single_stock",4059
"637","Blackhead seabream, Goldlined seabream",1983,"single_stock",3905.25
"638","Blackhead seabream, Goldlined seabream",1984,"single_stock",3790.5
"639","Blackhead seabream, Goldlined seabream",1985,"single_stock",4073.5
"640","Blackhead seabream, Goldlined seabream",1986,"single_stock",4324.25
"641","Blackhead seabream, Goldlined seabream",1987,"single_stock",4029.25
"642","Blackhead seabream, Goldlined seabream",1988,"single_stock",3833.5
"643","Blackhead seabream, Goldlined seabream",1989,"single_stock",3909.25
"644","Blackhead seabream, Goldlined seabream",1990,"single_stock",3870
"645","Blackhead seabream, Goldlined seabream",1991,"single_stock",3945
"646","Blackhead seabream, Goldlined seabream",1992,"single_stock",3858
"647","Blackhead seabream, Goldlined seabream",1993,"single_stock",3787
"648","Blackhead seabream, Goldlined seabream",1994,"single_stock",3600
"649","Blackhead seabream, Goldlined seabream",1995,"single_stock",4302
"650","Blackhead seabream, Goldlined seabream",1996,"single_stock",4181.75
"651","Blackhead seabream, Goldlined seabream",1997,"single_stock",3888.75
"652","Blackhead seabream, Goldlined seabream",1998,"single_stock",3773.75
"653","Blackhead seabream, Goldlined seabream",1999,"single_stock",3812.25
"654","Blackhead seabream, Goldlined seabream",2000,"single_stock",3826.5
"655","Blackhead seabream, Goldlined seabream",2001,"single_stock",3910.25
"656","Blackhead seabream, Goldlined seabream",2002,"single_stock",3908.5
"657","Blackhead seabream, Goldlined seabream",2003,"single_stock",3773.25
"658","Blackhead seabream, Goldlined seabream",2004,"single_stock",3760.25
"659","Blackhead seabream, Goldlined seabream",2005,"single_stock",3899.25
"660","Blackhead seabream, Goldlined seabream",2006,"single_stock",3800
"661","Blackhead seabream, Goldlined seabream",2007,"single_stock",3402.25
"662","Blackhead seabream, Goldlined seabream",2008,"single_stock",3708.25
"663","Blackhead seabream, Goldlined seabream",2009,"single_stock",3535.25
"664","Blackhead seabream, Goldlined seabream",2010,"single_stock",3467.25
"665","Blackhead seabream, Goldlined seabream",2011,"single_stock",3578.75
"666","Blackhead seabream, Goldlined seabream",2012,"single_stock",3507.75
"667","Blackhead seabream, Goldlined seabream",2013,"single_stock",3124.75
"668","Blackhead seabream, Goldlined seabream",2014,"single_stock",3120.75
"669","Blackhead seabream, Goldlined seabream",2015,"single_stock",3180.5
"670","Blue marlin",1962,"single_stock",28241.25
"671","Blue marlin",1963,"single_stock",26128
"672","Blue marlin",1964,"single_stock",30204
"673","Blue marlin",1965,"single_stock",27663.25
"674","Blue marlin",1966,"single_stock",24776.25
"675","Blue marlin",1967,"single_stock",20247.25
"676","Blue marlin",1968,"single_stock",17222
"677","Blue marlin",1969,"single_stock",16795
"678","Blue marlin",1970,"single_stock",17216
"679","Blue marlin",1971,"single_stock",12269
"680","Blue marlin",1972,"single_stock",11258
"681","Blue marlin",1973,"single_stock",11327
"682","Blue marlin",1974,"single_stock",12074
"683","Blue marlin",1975,"single_stock",10611
"684","Blue marlin",1976,"single_stock",10046
"685","Blue marlin",1977,"single_stock",11073
"686","Blue marlin",1978,"single_stock",13752
"687","Blue marlin",1979,"single_stock",12708
"688","Blue marlin",1980,"single_stock",14369
"689","Blue marlin",1981,"single_stock",15076
"690","Blue marlin",1982,"single_stock",15386
"691","Blue marlin",1983,"single_stock",16069
"692","Blue marlin",1984,"single_stock",17837
"693","Blue marlin",1985,"single_stock",15910
"694","Blue marlin",1986,"single_stock",14748
"695","Blue marlin",1987,"single_stock",15542
"696","Blue marlin",1988,"single_stock",16498
"697","Blue marlin",1989,"single_stock",11104.25
"698","Blue marlin",1990,"single_stock",10521
"699","Blue marlin",1991,"single_stock",10257
"700","Blue marlin",1992,"single_stock",11310
"701","Blue marlin",1993,"single_stock",11746
"702","Blue marlin",1994,"single_stock",12197
"703","Blue marlin",1995,"single_stock",12923
"704","Blue marlin",1996,"single_stock",8821
"705","Blue marlin",1997,"single_stock",8452.25
"706","Blue marlin",1998,"single_stock",8659.25
"707","Blue marlin",1999,"single_stock",8896.5
"708","Blue marlin",2000,"single_stock",7169.5
"709","Blue marlin",2001,"single_stock",6333
"710","Blue marlin",2002,"single_stock",5827.25
"711","Blue marlin",2003,"single_stock",5593.25
"712","Blue marlin",2004,"single_stock",5851.25
"713","Blue marlin",2005,"single_stock",5541
"714","Blue marlin",2006,"single_stock",4483
"715","Blue marlin",2007,"single_stock",5328.25
"716","Blue marlin",2008,"single_stock",4587
"717","Blue marlin",2009,"single_stock",4090.25
"718","Blue marlin",2010,"single_stock",4999.25
"719","Blue marlin",2011,"single_stock",4476
"720","Blue marlin",2012,"single_stock",3896
"721","Blue marlin",2013,"single_stock",3844
"722","Blue marlin",2014,"single_stock",3303
"723","Blue marlin",2015,"single_stock",3221
"724","Broadbanded thornyhead",1962,"hokkaido_east_hokkaido_south",3827
"725","Broadbanded thornyhead",1962,"pacific_north",10939
"726","Broadbanded thornyhead",1963,"hokkaido_east_hokkaido_south",3581
"727","Broadbanded thornyhead",1963,"pacific_north",8721
"728","Broadbanded thornyhead",1964,"hokkaido_east_hokkaido_south",3200
"729","Broadbanded thornyhead",1964,"pacific_north",6500.5
"730","Broadbanded thornyhead",1965,"hokkaido_east_hokkaido_south",3264
"731","Broadbanded thornyhead",1965,"pacific_north",5890
"732","Broadbanded thornyhead",1966,"hokkaido_east_hokkaido_south",4052
"733","Broadbanded thornyhead",1966,"pacific_north",6106
"734","Broadbanded thornyhead",1967,"hokkaido_east_hokkaido_south",5171
"735","Broadbanded thornyhead",1967,"pacific_north",5615
"736","Broadbanded thornyhead",1968,"hokkaido_east_hokkaido_south",6113
"737","Broadbanded thornyhead",1968,"pacific_north",6081
"738","Broadbanded thornyhead",1969,"hokkaido_east_hokkaido_south",4672
"739","Broadbanded thornyhead",1969,"pacific_north",7782
"740","Broadbanded thornyhead",1970,"hokkaido_east_hokkaido_south",4563
"741","Broadbanded thornyhead",1970,"pacific_north",8246
"742","Broadbanded thornyhead",1971,"hokkaido_east_hokkaido_south",5152
"743","Broadbanded thornyhead",1971,"pacific_north",7780
"744","Broadbanded thornyhead",1972,"hokkaido_east_hokkaido_south",5138
"745","Broadbanded thornyhead",1972,"pacific_north",7817
"746","Broadbanded thornyhead",1973,"hokkaido_east_hokkaido_south",5002
"747","Broadbanded thornyhead",1973,"pacific_north",5374
"748","Broadbanded thornyhead",1974,"hokkaido_east_hokkaido_south",5618
"749","Broadbanded thornyhead",1974,"pacific_north",6155
"750","Broadbanded thornyhead",1975,"hokkaido_east_hokkaido_south",6725
"751","Broadbanded thornyhead",1975,"pacific_north",6217
"752","Broadbanded thornyhead",1976,"hokkaido_east_hokkaido_south",6190
"753","Broadbanded thornyhead",1976,"pacific_north",6822
"754","Broadbanded thornyhead",1977,"hokkaido_east_hokkaido_south",4610
"755","Broadbanded thornyhead",1977,"pacific_north",4825
"756","Broadbanded thornyhead",1978,"hokkaido_east_hokkaido_south",4551
"757","Broadbanded thornyhead",1978,"pacific_north",7183
"758","Broadbanded thornyhead",1979,"hokkaido_east_hokkaido_south",4060
