"","EngName","year","stock","production_val_millionJPY","production_vol_t","ave_price_perKg"
"618","Blackhead seabream, Goldlined seabream",1964,"single_stock",NA,2805.75,NA
"619","Blackhead seabream, Goldlined seabream",1965,"single_stock",NA,4092.5,NA
"620","Blackhead seabream, Goldlined seabream",1966,"single_stock",NA,4216.5,NA
"621","Blackhead seabream, Goldlined seabream",1967,"single_stock",NA,3957.25,NA
"622","Blackhead seabream, Goldlined seabream",1968,"single_stock",NA,4045,NA
"623","Blackhead seabream, Goldlined seabream",1969,"single_stock",NA,3664,NA
"624","Blackhead seabream, Goldlined seabream",1970,"single_stock",NA,3729,NA
"625","Blackhead seabream, Goldlined seabream",1971,"single_stock",NA,3877,NA
"626","Blackhead seabream, Goldlined seabream",1972,"single_stock",NA,3842,NA
"627","Blackhead seabream, Goldlined seabream",1973,"single_stock",NA,3597,NA
"628","Blackhead seabream, Goldlined seabream",1974,"single_stock",NA,3804,NA
"629","Blackhead seabream, Goldlined seabream",1975,"single_stock",NA,5437,NA
"630","Blackhead seabream, Goldlined seabream",1976,"single_stock",NA,4740,NA
"631","Blackhead seabream, Goldlined seabream",1977,"single_stock",NA,4795,NA
"632","Blackhead seabream, Goldlined seabream",1978,"single_stock",NA,4602,NA
"633","Blackhead seabream, Goldlined seabream",1979,"single_stock",NA,4323,NA
"634","Blackhead seabream, Goldlined seabream",1980,"single_stock",NA,4532,NA
"635","Blackhead seabream, Goldlined seabream",1981,"single_stock",NA,4297.25,NA
"636","Blackhead seabream, Goldlined seabream",1982,"single_stock",NA,4059,NA
"637","Blackhead seabream, Goldlined seabream",1983,"single_stock",NA,3905.25,NA
"638","Blackhead seabream, Goldlined seabream",1984,"single_stock",NA,3790.5,NA
"639","Blackhead seabream, Goldlined seabream",1985,"single_stock",NA,4073.5,NA
"640","Blackhead seabream, Goldlined seabream",1986,"single_stock",NA,4324.25,NA
"641","Blackhead seabream, Goldlined seabream",1987,"single_stock",NA,4029.25,NA
"642","Blackhead seabream, Goldlined seabream",1988,"single_stock",NA,3833.5,NA
"643","Blackhead seabream, Goldlined seabream",1989,"single_stock",NA,3909.25,NA
"644","Blackhead seabream, Goldlined seabream",1990,"single_stock",NA,3870,NA
